Content ID,Content Type,Category,Reaction Type,Sentiment,Score,Datetime,,category,sum,,,,
8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,photo,tennis,like,positive,50,4/7/2021 23:55,,,,,,,
8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,photo,tennis,like,positive,50,3/17/2021 7:26,,,,,,,
8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,photo,tennis,scared,negative,15,10/2/2020 17:52,,,,,,,
8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,photo,tennis,peeking,neutral,35,7/25/2020 22:54,,,,,,,
8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,photo,tennis,love,positive,65,3/26/2021 17:37,,,,,,,
8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,photo,tennis,scared,negative,15,1/3/2021 10:51,,,,,,,
8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,photo,tennis,cherish,positive,70,6/18/2021 5:34,,,,,,,
8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,photo,tennis,cherish,positive,70,12/17/2020 3:09,,,,,,,
8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,photo,tennis,cherish,positive,70,3/24/2021 2:27,,,,,,,
8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,photo,tennis,scared,negative,15,12/28/2020 20:47,,,,,,,
8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,photo,tennis,dislike,negative,10,7/3/2020 8:30,,,,,,,
8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,photo,tennis,worried,negative,12,9/9/2020 15:02,,,,,,,
cba3c646-6b10-43fe-a1af-a0276815288f,video,travel,cherish,positive,70,12/6/2020 10:53,,,,,,,
cba3c646-6b10-43fe-a1af-a0276815288f,video,travel,love,positive,65,11/12/2020 13:08,,,,,,,
cba3c646-6b10-43fe-a1af-a0276815288f,video,travel,intrigued,positive,45,3/30/2021 6:48,,,,,,,
cba3c646-6b10-43fe-a1af-a0276815288f,video,travel,interested,positive,30,4/9/2021 23:13,,,,,,,
cba3c646-6b10-43fe-a1af-a0276815288f,video,travel,disgust,negative,0,12/25/2020 7:00,,,,,,,
80bf3ac3-e94e-44cf-81ef-345a8326802c,photo,veganism,interested,positive,30,12/25/2020 11:36,,,,,,,
80bf3ac3-e94e-44cf-81ef-345a8326802c,photo,veganism,interested,positive,30,1/19/2021 16:11,,,,,,,
80bf3ac3-e94e-44cf-81ef-345a8326802c,photo,veganism,cherish,positive,70,6/2/2021 9:01,,,,,,,
80bf3ac3-e94e-44cf-81ef-345a8326802c,photo,veganism,heart,positive,60,8/27/2020 21:27,,,,,,,
80bf3ac3-e94e-44cf-81ef-345a8326802c,photo,veganism,scared,negative,15,3/25/2021 6:39,,,,,,,
80bf3ac3-e94e-44cf-81ef-345a8326802c,photo,veganism,intrigued,positive,45,8/24/2020 17:15,,,,,,,
80bf3ac3-e94e-44cf-81ef-345a8326802c,photo,veganism,hate,negative,5,11/11/2020 2:16,,,,,,,
80bf3ac3-e94e-44cf-81ef-345a8326802c,photo,veganism,like,positive,50,10/5/2020 10:59,,,,,,,
80bf3ac3-e94e-44cf-81ef-345a8326802c,photo,veganism,interested,positive,30,12/29/2020 17:14,,,,,,,
80bf3ac3-e94e-44cf-81ef-345a8326802c,photo,veganism,scared,negative,15,4/24/2021 8:15,,,,,,,
80bf3ac3-e94e-44cf-81ef-345a8326802c,photo,veganism,adore,positive,72,11/7/2020 1:49,,,,,,,
80bf3ac3-e94e-44cf-81ef-345a8326802c,photo,veganism,scared,negative,15,10/5/2020 23:28,,,,,,,
80bf3ac3-e94e-44cf-81ef-345a8326802c,photo,veganism,scared,negative,15,6/8/2021 14:52,,,,,,,
80bf3ac3-e94e-44cf-81ef-345a8326802c,photo,veganism,heart,positive,60,7/22/2020 21:22,,,,,,,
80bf3ac3-e94e-44cf-81ef-345a8326802c,photo,veganism,like,positive,50,4/10/2021 7:13,,,,,,,
80bf3ac3-e94e-44cf-81ef-345a8326802c,photo,veganism,adore,positive,72,1/10/2021 5:11,,,,,,,
80bf3ac3-e94e-44cf-81ef-345a8326802c,photo,veganism,interested,positive,30,5/14/2021 13:37,,,,,,,
80bf3ac3-e94e-44cf-81ef-345a8326802c,photo,veganism,like,positive,50,9/28/2020 22:54,,,,,,,
80bf3ac3-e94e-44cf-81ef-345a8326802c,photo,veganism,intrigued,positive,45,10/8/2020 3:39,,,,,,,
80bf3ac3-e94e-44cf-81ef-345a8326802c,photo,veganism,intrigued,positive,45,5/23/2021 0:34,,,,,,,
80bf3ac3-e94e-44cf-81ef-345a8326802c,photo,veganism,cherish,positive,70,6/1/2021 8:21,,,,,,,
80bf3ac3-e94e-44cf-81ef-345a8326802c,photo,veganism,scared,negative,15,11/2/2020 21:23,,,,,,,
80bf3ac3-e94e-44cf-81ef-345a8326802c,photo,veganism,super love,positive,75,4/2/2021 21:22,,,,,,,
80bf3ac3-e94e-44cf-81ef-345a8326802c,photo,veganism,heart,positive,60,6/19/2020 14:59,,,,,,,
80bf3ac3-e94e-44cf-81ef-345a8326802c,photo,veganism,scared,negative,15,3/6/2021 3:24,,,,,,,
80bf3ac3-e94e-44cf-81ef-345a8326802c,photo,veganism,heart,positive,60,7/26/2020 2:45,,,,,,,
80bf3ac3-e94e-44cf-81ef-345a8326802c,photo,veganism,like,positive,50,4/14/2021 5:10,,,,,,,
80bf3ac3-e94e-44cf-81ef-345a8326802c,photo,veganism,hate,negative,5,10/29/2020 13:32,,,,,,,
80bf3ac3-e94e-44cf-81ef-345a8326802c,photo,veganism,love,positive,65,8/29/2020 1:30,,,,,,,
80bf3ac3-e94e-44cf-81ef-345a8326802c,photo,veganism,intrigued,positive,45,2/9/2021 21:34,,,,,,,
80bf3ac3-e94e-44cf-81ef-345a8326802c,photo,veganism,like,positive,50,12/14/2020 13:59,,,,,,,
80bf3ac3-e94e-44cf-81ef-345a8326802c,photo,veganism,heart,positive,60,11/18/2020 6:12,,,,,,,
80bf3ac3-e94e-44cf-81ef-345a8326802c,photo,veganism,scared,negative,15,9/16/2020 6:20,,,,,,,
80bf3ac3-e94e-44cf-81ef-345a8326802c,photo,veganism,adore,positive,72,5/12/2021 17:19,,,,,,,
80bf3ac3-e94e-44cf-81ef-345a8326802c,photo,veganism,heart,positive,60,10/23/2020 15:36,,,,,,,
80bf3ac3-e94e-44cf-81ef-345a8326802c,photo,veganism,interested,positive,30,12/10/2020 0:19,,,,,,,
6f48fe2b-7c20-4065-8ae9-7bea61275dc7,GIF,Science,dislike,negative,10,7/4/2020 3:46,,,,,,,
6f48fe2b-7c20-4065-8ae9-7bea61275dc7,GIF,Science,hate,negative,5,2/19/2021 5:18,,,,,,,
6f48fe2b-7c20-4065-8ae9-7bea61275dc7,GIF,Science,indifferent,neutral,20,9/7/2020 3:10,,,,,,,
6f48fe2b-7c20-4065-8ae9-7bea61275dc7,GIF,Science,interested,positive,30,8/7/2020 23:03,,,,,,,
6f48fe2b-7c20-4065-8ae9-7bea61275dc7,GIF,Science,heart,positive,60,7/27/2020 8:24,,,,,,,
6f48fe2b-7c20-4065-8ae9-7bea61275dc7,GIF,Science,like,positive,50,3/27/2021 22:51,,,,,,,
6f48fe2b-7c20-4065-8ae9-7bea61275dc7,GIF,Science,worried,negative,12,6/3/2021 21:36,,,,,,,
6f48fe2b-7c20-4065-8ae9-7bea61275dc7,GIF,Science,worried,negative,12,2/21/2021 2:55,,,,,,,
6f48fe2b-7c20-4065-8ae9-7bea61275dc7,GIF,Science,want,positive,70,5/13/2021 9:18,,,,,,,
6f48fe2b-7c20-4065-8ae9-7bea61275dc7,GIF,Science,love,positive,65,5/22/2021 0:37,,,,,,,
6f48fe2b-7c20-4065-8ae9-7bea61275dc7,GIF,Science,super love,positive,75,12/2/2020 5:16,,,,,,,
6f48fe2b-7c20-4065-8ae9-7bea61275dc7,GIF,Science,scared,negative,15,8/22/2020 8:28,,,,,,,
c48d7966-42f3-43a6-a0b7-0a2260ffa125,audio,culture,worried,negative,12,11/30/2020 13:34,,,,,,,
c48d7966-42f3-43a6-a0b7-0a2260ffa125,audio,culture,love,positive,65,10/8/2020 15:24,,,,,,,
c48d7966-42f3-43a6-a0b7-0a2260ffa125,audio,culture,love,positive,65,7/8/2020 15:43,,,,,,,
c48d7966-42f3-43a6-a0b7-0a2260ffa125,audio,culture,peeking,neutral,35,1/4/2021 11:31,,,,,,,
c48d7966-42f3-43a6-a0b7-0a2260ffa125,audio,culture,indifferent,neutral,20,4/20/2021 6:45,,,,,,,
c48d7966-42f3-43a6-a0b7-0a2260ffa125,audio,culture,scared,negative,15,11/1/2020 9:53,,,,,,,
c48d7966-42f3-43a6-a0b7-0a2260ffa125,audio,culture,heart,positive,60,3/26/2021 5:20,,,,,,,
c48d7966-42f3-43a6-a0b7-0a2260ffa125,audio,culture,worried,negative,12,6/18/2021 3:42,,,,,,,
c48d7966-42f3-43a6-a0b7-0a2260ffa125,audio,culture,peeking,neutral,35,7/27/2020 10:11,,,,,,,
c48d7966-42f3-43a6-a0b7-0a2260ffa125,audio,culture,want,positive,70,11/13/2020 6:50,,,,,,,
c48d7966-42f3-43a6-a0b7-0a2260ffa125,audio,culture,love,positive,65,9/16/2020 21:26,,,,,,,
85260ec2-7b35-4266-8071-580a8b4341ca,photo,tennis,adore,positive,72,2/21/2021 23:06,,,,,,,
85260ec2-7b35-4266-8071-580a8b4341ca,photo,tennis,disgust,negative,0,1/8/2021 12:59,,,,,,,
85260ec2-7b35-4266-8071-580a8b4341ca,photo,tennis,super love,positive,75,5/1/2021 13:57,,,,,,,
4bfc9824-aaeb-4695-8195-945686795b30,video,public speaking,heart,positive,60,12/20/2020 8:21,,,,,,,
4bfc9824-aaeb-4695-8195-945686795b30,video,public speaking,adore,positive,72,7/20/2020 21:22,,,,,,,
4bfc9824-aaeb-4695-8195-945686795b30,video,public speaking,heart,positive,60,8/7/2020 21:02,,,,,,,
4bfc9824-aaeb-4695-8195-945686795b30,video,public speaking,disgust,negative,0,7/4/2020 22:10,,,,,,,
4bfc9824-aaeb-4695-8195-945686795b30,video,public speaking,adore,positive,72,11/18/2020 4:01,,,,,,,
4bfc9824-aaeb-4695-8195-945686795b30,video,public speaking,scared,negative,15,1/21/2021 1:17,,,,,,,
4bfc9824-aaeb-4695-8195-945686795b30,video,public speaking,heart,positive,60,7/29/2020 15:08,,,,,,,
4bfc9824-aaeb-4695-8195-945686795b30,video,public speaking,super love,positive,75,7/10/2020 14:38,,,,,,,
4bfc9824-aaeb-4695-8195-945686795b30,video,public speaking,worried,negative,12,3/9/2021 23:13,,,,,,,
4bfc9824-aaeb-4695-8195-945686795b30,video,public speaking,indifferent,neutral,20,2/26/2021 4:11,,,,,,,
4bfc9824-aaeb-4695-8195-945686795b30,video,public speaking,indifferent,neutral,20,5/25/2021 19:21,,,,,,,
4bfc9824-aaeb-4695-8195-945686795b30,video,public speaking,like,positive,50,10/14/2020 10:39,,,,,,,
4bfc9824-aaeb-4695-8195-945686795b30,video,public speaking,worried,negative,12,12/4/2020 1:15,,,,,,,
4bfc9824-aaeb-4695-8195-945686795b30,video,public speaking,interested,positive,30,6/7/2021 1:49,,,,,,,
4bfc9824-aaeb-4695-8195-945686795b30,video,public speaking,adore,positive,72,8/26/2020 13:09,,,,,,,
4bfc9824-aaeb-4695-8195-945686795b30,video,public speaking,heart,positive,60,7/11/2020 3:07,,,,,,,
4bfc9824-aaeb-4695-8195-945686795b30,video,public speaking,intrigued,positive,45,12/28/2020 6:52,,,,,,,
4bfc9824-aaeb-4695-8195-945686795b30,video,public speaking,interested,positive,30,2/9/2021 3:25,,,,,,,
4bfc9824-aaeb-4695-8195-945686795b30,video,public speaking,super love,positive,75,4/16/2021 7:33,,,,,,,
4bfc9824-aaeb-4695-8195-945686795b30,video,public speaking,worried,negative,12,12/28/2020 2:24,,,,,,,
4bfc9824-aaeb-4695-8195-945686795b30,video,public speaking,dislike,negative,10,9/24/2020 23:21,,,,,,,
4bfc9824-aaeb-4695-8195-945686795b30,video,public speaking,adore,positive,72,8/30/2020 1:48,,,,,,,
4bfc9824-aaeb-4695-8195-945686795b30,video,public speaking,want,positive,70,5/26/2021 0:06,,,,,,,
4bfc9824-aaeb-4695-8195-945686795b30,video,public speaking,heart,positive,60,3/21/2021 7:57,,,,,,,
4bfc9824-aaeb-4695-8195-945686795b30,video,public speaking,worried,negative,12,8/7/2020 2:57,,,,,,,
4bfc9824-aaeb-4695-8195-945686795b30,video,public speaking,like,positive,50,8/17/2020 11:17,,,,,,,
4bfc9824-aaeb-4695-8195-945686795b30,video,public speaking,love,positive,65,10/16/2020 11:12,,,,,,,
4bfc9824-aaeb-4695-8195-945686795b30,video,public speaking,intrigued,positive,45,7/27/2020 13:25,,,,,,,
4bfc9824-aaeb-4695-8195-945686795b30,video,public speaking,peeking,neutral,35,4/20/2021 20:58,,,,,,,
4bfc9824-aaeb-4695-8195-945686795b30,video,public speaking,like,positive,50,10/29/2020 19:45,,,,,,,
4bfc9824-aaeb-4695-8195-945686795b30,video,public speaking,like,positive,50,10/10/2020 22:03,,,,,,,
4bfc9824-aaeb-4695-8195-945686795b30,video,public speaking,love,positive,65,9/19/2020 17:11,,,,,,,
4bfc9824-aaeb-4695-8195-945686795b30,video,public speaking,intrigued,positive,45,11/12/2020 8:10,,,,,,,
4bfc9824-aaeb-4695-8195-945686795b30,video,public speaking,super love,positive,75,5/24/2021 11:51,,,,,,,
4bfc9824-aaeb-4695-8195-945686795b30,video,public speaking,dislike,negative,10,2/14/2021 15:50,,,,,,,
4bfc9824-aaeb-4695-8195-945686795b30,video,public speaking,want,positive,70,9/19/2020 0:21,,,,,,,
4bfc9824-aaeb-4695-8195-945686795b30,video,public speaking,disgust,negative,0,11/19/2020 9:15,,,,,,,
4bfc9824-aaeb-4695-8195-945686795b30,video,public speaking,cherish,positive,70,9/8/2020 23:30,,,,,,,
4bfc9824-aaeb-4695-8195-945686795b30,video,public speaking,adore,positive,72,5/8/2021 5:28,,,,,,,
4bfc9824-aaeb-4695-8195-945686795b30,video,public speaking,like,positive,50,1/5/2021 6:43,,,,,,,
4bfc9824-aaeb-4695-8195-945686795b30,video,public speaking,scared,negative,15,1/24/2021 9:28,,,,,,,
4bfc9824-aaeb-4695-8195-945686795b30,video,public speaking,love,positive,65,2/3/2021 7:07,,,,,,,
4bfc9824-aaeb-4695-8195-945686795b30,video,public speaking,dislike,negative,10,12/21/2020 0:45,,,,,,,
4bfc9824-aaeb-4695-8195-945686795b30,video,public speaking,interested,positive,30,9/20/2020 21:14,,,,,,,
4bfc9824-aaeb-4695-8195-945686795b30,video,public speaking,super love,positive,75,8/5/2020 23:36,,,,,,,
4bfc9824-aaeb-4695-8195-945686795b30,video,public speaking,scared,negative,15,12/15/2020 15:21,,,,,,,
4bfc9824-aaeb-4695-8195-945686795b30,video,public speaking,adore,positive,72,3/22/2021 23:54,,,,,,,
4bfc9824-aaeb-4695-8195-945686795b30,video,public speaking,worried,negative,12,4/28/2021 16:46,,,,,,,
a168836d-7a74-41e2-a8ae-809fa556c8a0,photo,travel,scared,negative,15,10/23/2020 19:48,,,,,,,
a168836d-7a74-41e2-a8ae-809fa556c8a0,photo,travel,love,positive,65,8/22/2020 1:46,,,,,,,
a168836d-7a74-41e2-a8ae-809fa556c8a0,photo,travel,heart,positive,60,1/1/2021 15:25,,,,,,,
a168836d-7a74-41e2-a8ae-809fa556c8a0,photo,travel,disgust,negative,0,2/7/2021 20:35,,,,,,,
a168836d-7a74-41e2-a8ae-809fa556c8a0,photo,travel,like,positive,50,1/22/2021 13:43,,,,,,,
a168836d-7a74-41e2-a8ae-809fa556c8a0,photo,travel,adore,positive,72,12/16/2020 19:45,,,,,,,
a168836d-7a74-41e2-a8ae-809fa556c8a0,photo,travel,like,positive,50,8/29/2020 12:07,,,,,,,
a168836d-7a74-41e2-a8ae-809fa556c8a0,photo,travel,adore,positive,72,7/2/2020 0:23,,,,,,,
a168836d-7a74-41e2-a8ae-809fa556c8a0,photo,travel,super love,positive,75,7/6/2020 16:48,,,,,,,
a168836d-7a74-41e2-a8ae-809fa556c8a0,photo,travel,like,positive,50,9/27/2020 13:21,,,,,,,
a168836d-7a74-41e2-a8ae-809fa556c8a0,photo,travel,peeking,neutral,35,2/12/2021 15:07,,,,,,,
a168836d-7a74-41e2-a8ae-809fa556c8a0,photo,travel,super love,positive,75,5/10/2021 1:51,,,,,,,
a168836d-7a74-41e2-a8ae-809fa556c8a0,photo,travel,intrigued,positive,45,6/26/2020 17:25,,,,,,,
a168836d-7a74-41e2-a8ae-809fa556c8a0,photo,travel,indifferent,neutral,20,7/24/2020 17:33,,,,,,,
a168836d-7a74-41e2-a8ae-809fa556c8a0,photo,travel,worried,negative,12,3/26/2021 6:11,,,,,,,
a168836d-7a74-41e2-a8ae-809fa556c8a0,photo,travel,dislike,negative,10,12/3/2020 16:55,,,,,,,
a168836d-7a74-41e2-a8ae-809fa556c8a0,photo,travel,heart,positive,60,7/12/2020 3:43,,,,,,,
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,audio,veganism,cherish,positive,70,2/4/2021 12:00,,,,,,,
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,audio,veganism,heart,positive,60,1/3/2021 8:46,,,,,,,
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,audio,veganism,love,positive,65,10/26/2020 8:42,,,,,,,
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,audio,veganism,love,positive,65,2/27/2021 18:03,,,,,,,
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,audio,veganism,hate,negative,5,5/10/2021 22:43,,,,,,,
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,audio,veganism,love,positive,65,8/9/2020 7:32,,,,,,,
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,audio,veganism,super love,positive,75,11/19/2020 20:30,,,,,,,
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,audio,veganism,love,positive,65,6/1/2021 23:16,,,,,,,
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,audio,veganism,peeking,neutral,35,6/27/2020 21:18,,,,,,,
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,audio,veganism,dislike,negative,10,3/29/2021 19:54,,,,,,,
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,audio,veganism,super love,positive,75,11/29/2020 7:55,,,,,,,
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,audio,veganism,hate,negative,5,9/29/2020 0:31,,,,,,,
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,audio,veganism,disgust,negative,0,6/25/2020 10:21,,,,,,,
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,audio,veganism,worried,negative,12,12/22/2020 17:02,,,,,,,
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,audio,veganism,want,positive,70,11/7/2020 6:10,,,,,,,
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,audio,veganism,hate,negative,5,7/2/2020 19:47,,,,,,,
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,audio,veganism,like,positive,50,3/25/2021 18:00,,,,,,,
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,audio,veganism,heart,positive,60,5/9/2021 11:11,,,,,,,
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,audio,veganism,heart,positive,60,5/2/2021 4:12,,,,,,,
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,audio,veganism,want,positive,70,4/12/2021 13:55,,,,,,,
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,audio,veganism,hate,negative,5,4/29/2021 21:41,,,,,,,
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,audio,veganism,indifferent,neutral,20,1/18/2021 2:36,,,,,,,
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,audio,veganism,super love,positive,75,7/14/2020 9:14,,,,,,,
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,audio,veganism,adore,positive,72,9/11/2020 17:25,,,,,,,
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,audio,veganism,peeking,neutral,35,12/1/2020 7:54,,,,,,,
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,audio,veganism,disgust,negative,0,2/28/2021 13:03,,,,,,,
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,audio,veganism,hate,negative,5,10/27/2020 11:51,,,,,,,
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,audio,veganism,disgust,negative,0,6/16/2021 7:47,,,,,,,
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,audio,veganism,indifferent,neutral,20,1/5/2021 9:29,,,,,,,
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,audio,veganism,worried,negative,12,11/24/2020 9:53,,,,,,,
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,audio,veganism,interested,positive,30,11/23/2020 13:02,,,,,,,
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,audio,veganism,disgust,negative,0,2/21/2021 1:38,,,,,,,
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,audio,veganism,hate,negative,5,8/29/2020 2:39,,,,,,,
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,audio,veganism,heart,positive,60,9/20/2020 8:37,,,,,,,
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,audio,veganism,intrigued,positive,45,11/3/2020 14:28,,,,,,,
ee631766-3818-4de6-897f-2355542b58e7,GIF,public speaking,interested,positive,30,7/15/2020 9:14,,,,,,,
ee631766-3818-4de6-897f-2355542b58e7,GIF,public speaking,peeking,neutral,35,11/19/2020 22:13,,,,,,,
ee631766-3818-4de6-897f-2355542b58e7,GIF,public speaking,scared,negative,15,7/23/2020 2:13,,,,,,,
ee631766-3818-4de6-897f-2355542b58e7,GIF,public speaking,hate,negative,5,9/2/2020 8:49,,,,,,,
ee631766-3818-4de6-897f-2355542b58e7,GIF,public speaking,love,positive,65,3/25/2021 8:19,,,,,,,
ee631766-3818-4de6-897f-2355542b58e7,GIF,public speaking,adore,positive,72,2/10/2021 11:14,,,,,,,
ee631766-3818-4de6-897f-2355542b58e7,GIF,public speaking,indifferent,neutral,20,6/22/2020 16:12,,,,,,,
ee631766-3818-4de6-897f-2355542b58e7,GIF,public speaking,love,positive,65,10/8/2020 11:03,,,,,,,
ee631766-3818-4de6-897f-2355542b58e7,GIF,public speaking,dislike,negative,10,2/25/2021 2:41,,,,,,,
0ac85d23-c8ba-49ed-bec1-493b960a88c0,photo,science,super love,positive,75,5/15/2021 11:50,,,,,,,
0ac85d23-c8ba-49ed-bec1-493b960a88c0,photo,science,cherish,positive,70,4/20/2021 23:32,,,,,,,
0ac85d23-c8ba-49ed-bec1-493b960a88c0,photo,science,love,positive,65,6/14/2021 21:04,,,,,,,
0ac85d23-c8ba-49ed-bec1-493b960a88c0,photo,science,love,positive,65,11/4/2020 9:54,,,,,,,
0ac85d23-c8ba-49ed-bec1-493b960a88c0,photo,science,super love,positive,75,12/10/2020 23:20,,,,,,,
0ac85d23-c8ba-49ed-bec1-493b960a88c0,photo,science,interested,positive,30,1/2/2021 20:28,,,,,,,
0ac85d23-c8ba-49ed-bec1-493b960a88c0,photo,science,heart,positive,60,4/17/2021 1:54,,,,,,,
0ac85d23-c8ba-49ed-bec1-493b960a88c0,photo,science,intrigued,positive,45,9/17/2020 19:47,,,,,,,
0ac85d23-c8ba-49ed-bec1-493b960a88c0,photo,science,heart,positive,60,1/23/2021 21:29,,,,,,,
0ac85d23-c8ba-49ed-bec1-493b960a88c0,photo,science,heart,positive,60,12/8/2020 1:30,,,,,,,
0ac85d23-c8ba-49ed-bec1-493b960a88c0,photo,science,scared,negative,15,8/21/2020 23:03,,,,,,,
0ac85d23-c8ba-49ed-bec1-493b960a88c0,photo,science,super love,positive,75,2/3/2021 17:01,,,,,,,
0ac85d23-c8ba-49ed-bec1-493b960a88c0,photo,science,intrigued,positive,45,4/8/2021 15:00,,,,,,,
0ac85d23-c8ba-49ed-bec1-493b960a88c0,photo,science,love,positive,65,7/13/2020 23:53,,,,,,,
0ac85d23-c8ba-49ed-bec1-493b960a88c0,photo,science,indifferent,neutral,20,12/20/2020 1:58,,,,,,,
0ac85d23-c8ba-49ed-bec1-493b960a88c0,photo,science,want,positive,70,10/27/2020 11:51,,,,,,,
0ac85d23-c8ba-49ed-bec1-493b960a88c0,photo,science,peeking,neutral,35,5/23/2021 1:24,,,,,,,
0ac85d23-c8ba-49ed-bec1-493b960a88c0,photo,science,adore,positive,72,8/18/2020 6:40,,,,,,,
0ac85d23-c8ba-49ed-bec1-493b960a88c0,photo,science,peeking,neutral,35,10/9/2020 18:57,,,,,,,
0ac85d23-c8ba-49ed-bec1-493b960a88c0,photo,science,adore,positive,72,11/2/2020 10:11,,,,,,,
0ac85d23-c8ba-49ed-bec1-493b960a88c0,photo,science,like,positive,50,8/24/2020 6:33,,,,,,,
0ac85d23-c8ba-49ed-bec1-493b960a88c0,photo,science,love,positive,65,3/5/2021 23:16,,,,,,,
0ac85d23-c8ba-49ed-bec1-493b960a88c0,photo,science,worried,negative,12,8/8/2020 23:38,,,,,,,
0ac85d23-c8ba-49ed-bec1-493b960a88c0,photo,science,adore,positive,72,12/5/2020 10:57,,,,,,,
0ac85d23-c8ba-49ed-bec1-493b960a88c0,photo,science,worried,negative,12,8/14/2020 15:33,,,,,,,
0ac85d23-c8ba-49ed-bec1-493b960a88c0,photo,science,peeking,neutral,35,4/27/2021 10:55,,,,,,,
0ac85d23-c8ba-49ed-bec1-493b960a88c0,photo,science,heart,positive,60,5/18/2021 0:14,,,,,,,
0ac85d23-c8ba-49ed-bec1-493b960a88c0,photo,science,intrigued,positive,45,12/30/2020 18:08,,,,,,,
0ac85d23-c8ba-49ed-bec1-493b960a88c0,photo,science,want,positive,70,3/21/2021 2:55,,,,,,,
0ac85d23-c8ba-49ed-bec1-493b960a88c0,photo,science,dislike,negative,10,3/29/2021 21:50,,,,,,,
0ac85d23-c8ba-49ed-bec1-493b960a88c0,photo,science,scared,negative,15,2/7/2021 4:28,,,,,,,
0ac85d23-c8ba-49ed-bec1-493b960a88c0,photo,science,worried,negative,12,10/30/2020 16:52,,,,,,,
0ac85d23-c8ba-49ed-bec1-493b960a88c0,photo,science,cherish,positive,70,10/23/2020 2:14,,,,,,,
0ac85d23-c8ba-49ed-bec1-493b960a88c0,photo,science,hate,negative,5,9/12/2020 22:17,,,,,,,
0ac85d23-c8ba-49ed-bec1-493b960a88c0,photo,science,disgust,negative,0,1/26/2021 9:08,,,,,,,
0ac85d23-c8ba-49ed-bec1-493b960a88c0,photo,science,indifferent,neutral,20,2/12/2021 17:20,,,,,,,
ef619e47-1e88-4e0f-8d91-590cd9ecc137,photo,animals,hate,negative,5,6/25/2020 18:28,,,,,,,
ef619e47-1e88-4e0f-8d91-590cd9ecc137,photo,animals,worried,negative,12,8/28/2020 8:27,,,,,,,
ef619e47-1e88-4e0f-8d91-590cd9ecc137,photo,animals,peeking,neutral,35,11/16/2020 7:36,,,,,,,
ef619e47-1e88-4e0f-8d91-590cd9ecc137,photo,animals,peeking,neutral,35,1/6/2021 16:54,,,,,,,
ef619e47-1e88-4e0f-8d91-590cd9ecc137,photo,animals,disgust,negative,0,11/17/2020 1:59,,,,,,,
ef619e47-1e88-4e0f-8d91-590cd9ecc137,photo,animals,cherish,positive,70,1/10/2021 5:05,,,,,,,
ef619e47-1e88-4e0f-8d91-590cd9ecc137,photo,animals,intrigued,positive,45,1/11/2021 19:36,,,,,,,
ef619e47-1e88-4e0f-8d91-590cd9ecc137,photo,animals,love,positive,65,12/23/2020 22:01,,,,,,,
